# This is the power data for PTsim dumped by CMPexplore.
# The first line contains the power values for MCs.
# The following lines contain the power values for the components of every tile:
# LinkW  RTR  L3  LinkN  L2  Core  L1D  L1I (one line per component).

0.100 0.100
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.011	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.162	0.154	0.010	0.033	0.376	0.012	0.012
0.010	0.162	0.154	0.010	0.033	0.375	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.374	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.374	0.012	0.012
0.010	0.162	0.154	0.010	0.033	0.375	0.012	0.012
0.010	0.162	0.154	0.010	0.033	0.376	0.012	0.012
0.011	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.162	0.154	0.010	0.033	0.375	0.012	0.012
0.011	0.162	0.155	0.010	0.033	0.373	0.012	0.012
0.011	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.373	0.012	0.012
0.010	0.162	0.154	0.010	0.033	0.375	0.012	0.012
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.012	0.162	0.155	0.010	0.033	0.374	0.012	0.012
0.013	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.012	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.012	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.012	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.011	0.162	0.155	0.011	0.033	0.374	0.012	0.012
0.011	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.011	0.000	0.000	0.000	0.000
0.010	0.162	0.155	0.010	0.033	0.374	0.012	0.012
0.011	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.011	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.011	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.013	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.013	0.162	0.155	0.010	0.033	0.374	0.012	0.012
0.013	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.162	0.155	0.010	0.033	0.375	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.373	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.372	0.012	0.012
0.010	0.162	0.155	0.011	0.033	0.373	0.012	0.012
0.011	0.162	0.155	0.011	0.033	0.375	0.012	0.012
0.011	0.161	0.151	0.011	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.013	0.161	0.151	0.011	0.000	0.000	0.000	0.000
0.011	0.162	0.155	0.011	0.033	0.376	0.012	0.012
0.011	0.162	0.155	0.010	0.033	0.374	0.012	0.012
0.011	0.162	0.155	0.011	0.033	0.374	0.012	0.012
0.011	0.162	0.155	0.010	0.033	0.374	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.374	0.012	0.012
0.010	0.162	0.155	0.010	0.033	0.376	0.012	0.012
0.010	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.013	0.162	0.154	0.010	0.033	0.378	0.012	0.012
0.013	0.162	0.155	0.010	0.033	0.377	0.012	0.012
0.013	0.162	0.155	0.010	0.033	0.376	0.012	0.012
0.013	0.162	0.155	0.010	0.033	0.376	0.012	0.012
0.013	0.162	0.155	0.011	0.033	0.377	0.012	0.012
0.011	0.162	0.154	0.012	0.033	0.378	0.012	0.012
0.010	0.161	0.151	0.012	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.012	0.000	0.000	0.000	0.000
0.011	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.010	0.161	0.151	0.011	0.000	0.000	0.000	0.000
0.011	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.013	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.013	0.161	0.151	0.010	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.013	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.013	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.012	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.013	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.010	0.000	0.000	0.000	0.000
0.012	0.160	0.150	0.011	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.013	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.013	0.000	0.000	0.000	0.000
0.011	0.160	0.150	0.013	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.013	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.013	0.000	0.000	0.000	0.000
0.010	0.160	0.150	0.013	0.000	0.000	0.000	0.000
